game,session,track,car,lap,start,end,time,length,valid
iRacing,1670225973,lakeland,Legends Ford  34 Coupe - Rookie,9,2022-12-05 01:42:54.672433+00:00,2022-12-05 01:43:19.592293+00:00,24.9648666,979,True
iRacing,1670225973,lakeland,Legends Ford  34 Coupe - Rookie,5,2022-12-05 01:41:14.607332+00:00,2022-12-05 01:41:39.602719+00:00,25.0034332,979,True
iRacing,1670225973,lakeland,Legends Ford  34 Coupe - Rookie,3,2022-12-05 01:40:24.647089+00:00,2022-12-05 01:40:49.642318+00:00,25.0096664,979,True
iRacing,1670225469,lakeland,Legends Ford  34 Coupe - Rookie,2,2022-12-05 01:32:12.582367+00:00,2022-12-05 01:32:37.627184+00:00,25.0343666,979,True
iRacing,1670225973,lakeland,Legends Ford  34 Coupe - Rookie,10,2022-12-05 01:43:19.612473+00:00,2022-12-05 01:43:44.617410+00:00,25.0352669,979,True
iRacing,1670225329,lakeland,Legends Ford  34 Coupe - Rookie,1,2022-12-05 01:29:38.302373+00:00,2022-12-05 01:30:03.347609+00:00,25.0399,979,True
RaceRoom,1670599606,Circuit Zolder,Unknown,5,2022-12-09 16:33:01.245661+00:00,2022-12-09 16:34:33.439452+00:00,92.2603149,3992,True
RaceRoom,1670599606,Circuit Zolder,Unknown,2,2022-12-09 16:28:21.675453+00:00,2022-12-09 16:29:54.588933+00:00,92.9256,3989,True
RaceRoom,1670599606,Circuit Zolder,Unknown,4,2022-12-09 16:31:28.230560+00:00,2022-12-09 16:33:01.129617+00:00,92.98428,3990,True
RaceRoom,1670599606,Circuit Zolder,Unknown,3,2022-12-09 16:29:54.698414+00:00,2022-12-09 16:31:28.116435+00:00,93.46355,3991,True
RaceRoom,1670599606,Circuit Zolder,Unknown,1,2022-12-09 16:26:45.164661+00:00,2022-12-09 16:28:21.564183+00:00,96.42375,3987,True
RaceRoom,1670599360,Circuit Zolder,Unknown,1,2022-12-09 16:22:39.401954+00:00,2022-12-09 16:24:16.718859+00:00,97.32921,3987,True
RaceRoom,1670599360,Circuit Zolder,Unknown,2,2022-12-09 16:24:16.839612+00:00,2022-12-09 16:25:57.276440+00:00,100.457916,3988,True
iRacing,1670956099,rudskogen,Mazda MX-5 Cup,5,2022-12-20 09:21:36.849045+00:00,2022-12-20 09:22:19.377317+00:00,42.5197,3150,True
Automobilista 2,1670315335,Nurburgring_2020:Nordschleife_2020_24hr,Formula Ultimate Gen2,1,2022-12-06 09:29:56.715551+00:00,2022-12-06 09:30:43.382816+00:00,-3.0,25389,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,73,2022-12-08 19:58:41.477631+00:00,2022-12-08 19:59:48.885771+00:00,67.37402,3142,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,74,2022-12-08 19:59:48.994205+00:00,2022-12-08 20:00:56.097509+00:00,67.56641,3146,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,66,2022-12-08 19:50:32.946437+00:00,2022-12-08 19:51:40.090537+00:00,67.88086,3148,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,65,2022-12-08 19:49:25.513142+00:00,2022-12-08 19:50:32.839753+00:00,67.91211,3145,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,72,2022-12-08 19:57:33.612482+00:00,2022-12-08 19:58:41.367941+00:00,68.05762,3145,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,69,2022-12-08 19:54:08.553320+00:00,2022-12-08 19:55:15.863023+00:00,68.31152,3145,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,68,2022-12-08 19:52:55.148815+00:00,2022-12-08 19:54:08.450826+00:00,68.47461,3147,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,64,2022-12-08 19:48:17.660362+00:00,2022-12-08 19:49:25.405140+00:00,68.8339844,3147,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,71,2022-12-08 19:56:23.849741+00:00,2022-12-08 19:57:33.503733+00:00,69.171875,3147,True
Automobilista 2,1670522212,Long_Beach:Long_Beach,Reynard 98i Honda,70,2022-12-08 19:55:15.973077+00:00,2022-12-08 19:56:23.741239+00:00,69.578125,3148,True
Automobilista 2,1671639769,Nurburgring_2020:Nordschleife_2020_24hr,Chevrolet Corvette GTP,1,2022-12-21 17:23:14.586969+00:00,2022-12-21 17:28:11.155628+00:00,-3.0,25389,True
RaceRoom,1670199643,Bilster Berg,Unknown,6,2022-12-05 01:36:44.253828+00:00,2022-12-05 01:37:37.445358+00:00,53.26758,1651,True
RaceRoom,1670199643,Bilster Berg,Unknown,3,2022-12-05 01:34:55.896022+00:00,2022-12-05 01:35:49.953805+00:00,54.0610352,1649,True
RaceRoom,1670199643,Bilster Berg,Unknown,3,2022-12-05 01:34:00.158313+00:00,2022-12-05 01:34:55.782460+00:00,55.68512,1649,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,3,2022-12-09 20:15:55.886334+00:00,2022-12-09 20:16:56.454439+00:00,60.6137,2339,True
iRacing,1670637812,limerock 2019 gp,Mazda MX-5 Cup,2,2022-12-09 20:06:42.068129+00:00,2022-12-09 20:07:42.886550+00:00,60.8254,2339,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,8,2022-12-09 20:21:17.797802+00:00,2022-12-09 20:22:18.705650+00:00,60.9253,2338,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,2,2022-12-09 20:14:54.902415+00:00,2022-12-09 20:15:55.853693+00:00,61.0037,2339,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,7,2022-12-09 20:20:16.754076+00:00,2022-12-09 20:21:17.766684+00:00,61.0343,2338,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,6,2022-12-09 20:19:15.507208+00:00,2022-12-09 20:20:16.722006+00:00,61.2348,2339,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,4,2022-12-09 20:16:56.486243+00:00,2022-12-09 20:17:58.289653+00:00,61.8472328,2339,True
iRacing,1670637812,limerock 2019 gp,Mazda MX-5 Cup,1,2022-12-09 20:05:40.082081+00:00,2022-12-09 20:06:42.036358+00:00,61.9537,2338,True
iRacing,1670638425,limerock 2019 gp,Mazda MX-5 Cup,9,2022-12-09 20:22:18.804576+00:00,2022-12-09 20:23:20.761457+00:00,62.0361,2339,True
iRacing,1670578411,limerock 2019 gp,Mazda MX-5 Cup,2,2022-12-09 10:36:53.278903+00:00,2022-12-09 10:37:55.828180+00:00,62.571434,2339,True
Automobilista 2,1670264453,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,2,2022-12-05 19:24:39.190491+00:00,2022-12-05 19:26:18.527204+00:00,85.65723,6440,True
Automobilista 2,1670351881,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,11,2022-12-06 19:54:57.500523+00:00,2022-12-06 19:56:36.078584+00:00,85.770874,6441,True
Automobilista 2,1670351881,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,10,2022-12-06 19:53:18.318062+00:00,2022-12-06 19:54:57.391679+00:00,85.7791748,6439,True
Automobilista 2,1670353415,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,8,2022-12-06 20:15:26.081699+00:00,2022-12-06 20:17:53.423933+00:00,85.8718262,6435,True
Automobilista 2,1670351345,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,2,2022-12-06 19:33:19.868652+00:00,2022-12-06 19:34:58.539628+00:00,86.00006,6440,True
Automobilista 2,1670351881,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,7,2022-12-06 19:48:19.500055+00:00,2022-12-06 19:49:59.306336+00:00,86.11609,6437,True
Automobilista 2,1670275743,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,1,2022-12-05 22:31:20.021820+00:00,2022-12-05 22:32:59.814623+00:00,86.14331,6435,True
Automobilista 2,1670275743,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,2,2022-12-05 22:32:59.922762+00:00,2022-12-05 22:34:39.214826+00:00,86.22046,6440,True
Automobilista 2,1670276178,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,13,2022-12-05 22:56:59.517069+00:00,2022-12-05 22:58:38.741605+00:00,86.22119,6432,True
Automobilista 2,1670276178,Road_America:Road_America_RC,Reynard 2Ki Ford-Cosworth,3,2022-12-05 22:39:45.092933+00:00,2022-12-05 22:41:25.492653+00:00,86.23877,6436,True
Assetto Corsa (64 bit),1670172778,ks_nordschleife:touristenfahrten,ks_porsche_panamera,1,2022-12-04 17:59:06.255213+00:00,2022-12-04 18:09:14.840582+00:00,25.965,20799,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,38,2022-12-09 21:04:00.485786+00:00,2022-12-09 21:04:30.562881+00:00,26.6569824,3215,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,58,2022-12-09 21:15:03.721517+00:00,2022-12-09 21:15:33.950737+00:00,26.7141113,3212,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,23,2022-12-09 20:56:19.592997+00:00,2022-12-09 20:56:50.113481+00:00,26.74414,3215,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,40,2022-12-09 21:05:01.095372+00:00,2022-12-09 21:05:31.399409+00:00,26.7885742,3212,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,41,2022-12-09 21:05:31.513860+00:00,2022-12-09 21:06:01.622518+00:00,26.8483887,3218,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,39,2022-12-09 21:04:30.673073+00:00,2022-12-09 21:05:00.987879+00:00,26.8723145,3217,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,37,2022-12-09 21:03:30.020225+00:00,2022-12-09 21:04:00.376293+00:00,26.8759766,3217,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,32,2022-12-09 21:00:56.871411+00:00,2022-12-09 21:01:27.273351+00:00,26.894165,3208,True
Automobilista 2,1670615006,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,59,2022-12-09 21:15:34.060336+00:00,2022-12-09 21:16:04.888909+00:00,26.96167,3217,True
Automobilista 2,1670614581,Fontana:Fontana_OVAL,Lola B2K00 Toyota - Superspeedway,2,2022-12-09 20:38:03.477160+00:00,2022-12-09 20:38:33.928823+00:00,26.9700165,3209,True
iRacing,1671531512,okayama full,Toyota GR86,1,2022-12-20 11:18:33.673396+00:00,2022-12-20 11:20:34.791200+00:00,0.0,3649,True
iRacing,1671531512,okayama full,Toyota GR86,1,2022-12-20 11:18:33.673396+00:00,2022-12-20 11:20:34.791200+00:00,0.0,3649,True
RaceRoom,1671545622,Hockenheimring,Unknown,2,2022-12-20 15:14:41.919019+00:00,2022-12-20 15:16:42.246162+00:00,-1.0,4555,True
iRacing,1670873611,lakeland,Street Stock,3,2022-12-12 19:36:41.862464+00:00,2022-12-12 19:36:53.550667+00:00,11.6879292,980,True
Automobilista 2,1671629808,Nurburgring_2020:Nordschleife_2020,Chevrolet Corvette GTP,1,2022-12-21 14:36:51.504074+00:00,2022-12-21 14:44:04.146683+00:00,-3.0,20811,True
iRacing,1670282339,atlanta quadoval,Dallara IR18,2,2022-12-05 18:19:55.037304+00:00,2022-12-05 18:20:19.959358+00:00,24.9652,2429,True
iRacing,1670224744,atlanta quadoval,Dallara IR18,2,2022-12-05 02:20:05.125925+00:00,2022-12-05 02:20:30.086778+00:00,24.9869671,2428,True
iRacing,1670224594,atlanta quadoval,Dallara IR18,2,2022-12-05 02:17:13.544454+00:00,2022-12-05 02:17:38.521800+00:00,25.0271683,2429,True
iRacing,1670225263,atlanta quadoval,Dallara IR18,50,2022-12-05 02:54:50.823558+00:00,2022-12-05 02:55:15.982066+00:00,25.0787582,2428,True
iRacing,1670225263,atlanta quadoval,Dallara IR18,51,2022-12-05 02:55:15.982328+00:00,2022-12-05 02:55:40.981022+00:00,25.0972252,2427,True
iRacing,1670281508,atlanta quadoval,Dallara IR18,2,2022-12-05 18:06:24.483039+00:00,2022-12-05 18:06:49.607121+00:00,25.11788,2428,True
iRacing,1670282339,atlanta quadoval,Dallara IR18,1,2022-12-05 18:19:29.929865+00:00,2022-12-05 18:19:55.015325+00:00,25.1309,2429,True
iRacing,1670281508,atlanta quadoval,Dallara IR18,9,2022-12-05 18:09:20.949563+00:00,2022-12-05 18:09:46.091986+00:00,25.15198,2427,True
iRacing,1670281508,atlanta quadoval,Dallara IR18,3,2022-12-05 18:06:49.613065+00:00,2022-12-05 18:07:14.742909+00:00,25.1635456,2428,True
iRacing,1670224744,atlanta quadoval,Dallara IR18,1,2022-12-05 02:19:39.936214+00:00,2022-12-05 02:20:05.094979+00:00,25.1778336,2428,True
Race Room,1670616759,Watkins Glen International,Unknown,2,2022-12-09 21:16:52.197939+00:00,2022-12-09 21:18:47.214324+00:00,-1.0,5435,True
Assetto Corsa (64 bit),1670278525,kleine_nordschleife:,gue_brabham_bt63_gt2,2,2022-12-06 08:54:09.118093+00:00,2022-12-06 08:56:49.565338+00:00,160.515,7100,True
Assetto Corsa (64 bit),1670277969,kleine_nordschleife:,gue_brabham_bt63_gt2,1,2022-12-06 08:42:44.913015+00:00,2022-12-06 08:48:20.666571+00:00,165.609,7099,True
Automobilista 2,1670291401,Nurburgring_2020:Nordschleife_2020,Porsche 911 RSR 74,1,2022-12-06 02:50:27.999689+00:00,2022-12-06 02:58:47.756254+00:00,348.205261,20814,True
iRacing,1670311289,langley,Street Stock,1,2022-12-06 01:22:47.480437+00:00,2022-12-06 01:22:53.492896+00:00,6.07562447,580,True
Automobilista 2,1671642088,Nurburgring_2020:Nordschleife_2020_24hr,McLaren MP41C,1,2022-12-21 18:01:53.347172+00:00,2022-12-21 18:09:56.398953+00:00,-3.0,25390,True
iRacing,1670201421,spielberg gp,Lamborghini Huracan GT3 EVO,1,2022-12-04 20:06:53.059236+00:00,2022-12-04 20:08:09.954402+00:00,76.91071,4280,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,5,2022-12-08 20:07:23.876521+00:00,2022-12-08 20:09:09.204850+00:00,105.36113,4860,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,4,2022-12-08 20:05:38.109528+00:00,2022-12-08 20:07:23.848421+00:00,105.758667,4858,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,3,2022-12-08 20:03:51.227539+00:00,2022-12-08 20:05:38.079311+00:00,106.8772,4858,True
iRacing,1670525323,imola gp,Ferrari 488 GT3 Evo 2020,2,2022-12-08 19:52:35.350658+00:00,2022-12-08 19:54:22.545010+00:00,107.2149,4859,True
iRacing,1670525323,imola gp,Ferrari 488 GT3 Evo 2020,1,2022-12-08 19:50:45.868669+00:00,2022-12-08 19:52:35.320085+00:00,109.473335,4859,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,7,2022-12-08 20:11:09.037787+00:00,2022-12-08 20:12:59.825222+00:00,110.8224,4858,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,2,2022-12-08 20:01:53.178886+00:00,2022-12-08 20:03:51.192844+00:00,118.058365,4858,True
iRacing,1670525915,imola gp,Ferrari 488 GT3 Evo 2020,6,2022-12-08 20:09:09.237632+00:00,2022-12-08 20:11:09.005628+00:00,119.814934,4859,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,7,2022-12-12 13:30:13.078490+00:00,2022-12-12 13:32:11.348624+00:00,118.311005,6417,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,6,2022-12-12 13:28:13.208496+00:00,2022-12-12 13:30:12.970214+00:00,119.786995,6420,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,4,2022-12-12 13:24:00.870408+00:00,2022-12-12 13:26:00.720083+00:00,119.922,6419,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,3,2022-12-12 13:22:00.542501+00:00,2022-12-12 13:24:00.758197+00:00,120.294,6422,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,1,2022-12-12 13:17:50.098933+00:00,2022-12-12 13:19:53.377607+00:00,126.876,6418,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,2,2022-12-12 13:19:53.486338+00:00,2022-12-12 13:22:00.433080+00:00,126.957,6422,True
Assetto Corsa (64 bit),1670850831,lilski_road_america:,rss_lmgt_toyama_2zero_v8_1998,5,2022-12-12 13:26:00.832115+00:00,2022-12-12 13:28:13.096711+00:00,132.293991,6418,True
iRacing,1670848413,summit summit raceway,Skip Barber Formula 2000,1,2022-12-12 13:33:45.877994+00:00,2022-12-12 13:35:27.069461+00:00,0.0,3199,True
iRacing,1670375126,rudskogen,Toyota GR86,25,2022-12-06 20:53:23.238135+00:00,2022-12-06 20:54:57.933030+00:00,94.73683,3148,True
iRacing,1670358492,rudskogen,Toyota GR86,4,2022-12-06 20:33:24.890174+00:00,2022-12-06 20:34:59.998051+00:00,95.136734,3149,True
iRacing,1670358492,rudskogen,Toyota GR86,8,2022-12-06 20:41:29.924858+00:00,2022-12-06 20:43:05.166351+00:00,95.27053,3149,True
iRacing,1670358492,rudskogen,Toyota GR86,7,2022-12-06 20:39:54.497695+00:00,2022-12-06 20:41:29.891835+00:00,95.40957,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,18,2022-12-06 20:41:31.330572+00:00,2022-12-06 20:43:06.884698+00:00,95.57867,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,24,2022-12-06 20:51:47.585520+00:00,2022-12-06 20:53:23.209704+00:00,95.6611938,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,26,2022-12-06 20:54:57.963894+00:00,2022-12-06 20:56:33.654693+00:00,95.7029953,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,19,2022-12-06 20:43:06.915697+00:00,2022-12-06 20:44:42.845757+00:00,95.96943,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,11,2022-12-06 20:28:26.000585+00:00,2022-12-06 20:30:02.133774+00:00,96.17107,3149,True
iRacing,1670375126,rudskogen,Toyota GR86,17,2022-12-06 20:39:55.013626+00:00,2022-12-06 20:41:31.297364+00:00,96.31813,3149,True
Assetto Corsa (64 bit),1671529891,imola:,tatuusfa1,3,2022-12-20 10:57:31.103748+00:00,2022-12-20 10:59:25.207368+00:00,114.114,4857,True
Assetto Corsa (64 bit),1671529891,imola:,tatuusfa1,3,2022-12-20 10:55:35.624824+00:00,2022-12-20 10:57:30.995065+00:00,115.407,4860,True
Assetto Corsa (64 bit),1671529891,imola:,tatuusfa1,1,2022-12-20 10:53:38.785126+00:00,2022-12-20 10:55:35.515913+00:00,116.742004,4860,True
RaceRoom,1670267845,Monza Circuit,Unknown,1,2022-12-05 20:17:24.992232+00:00,2022-12-05 20:18:38.542840+00:00,-1.0,5781,True
iRacing,1671538556,tsukuba 2kfull,Formula Vee,3,2022-12-20 13:21:38.802419+00:00,2022-12-20 13:21:45.078507+00:00,6.257357,2080,True
iRacing,1670311189,daytona oval,Chevrolet Silverado,4,2022-12-06 02:23:28.223737+00:00,2022-12-06 02:24:17.212732+00:00,49.02248,3988,True
iRacing,1670311189,daytona oval,Chevrolet Silverado,5,2022-12-06 02:24:17.242867+00:00,2022-12-06 02:25:06.521800+00:00,49.30088,3988,True
iRacing,1670312593,daytona oval,Chevrolet Silverado,4,2022-12-06 02:46:20.182760+00:00,2022-12-06 02:47:09.630463+00:00,49.48097,3988,True
iRacing,1670311189,daytona oval,Chevrolet Silverado,11,2022-12-06 02:29:17.435720+00:00,2022-12-06 02:30:06.988506+00:00,49.59578,3989,True
iRacing,1670311189,daytona oval,Chevrolet Silverado,10,2022-12-06 02:28:27.759034+00:00,2022-12-06 02:29:17.403701+00:00,49.6749458,3989,True
iRacing,1670312593,daytona oval,Chevrolet Silverado,6,2022-12-06 02:47:59.692708+00:00,2022-12-06 02:48:49.383537+00:00,49.7299652,3987,True
iRacing,1670312593,daytona oval,Chevrolet Silverado,7,2022-12-06 02:48:49.415812+00:00,2022-12-06 02:49:39.194087+00:00,49.78647,3989,True
iRacing,1670312593,daytona oval,Chevrolet Silverado,8,2022-12-06 02:49:39.227643+00:00,2022-12-06 02:50:29.086294+00:00,49.91147,3989,True
iRacing,1670311189,daytona oval,Chevrolet Silverado,7,2022-12-06 02:25:57.015378+00:00,2022-12-06 02:26:46.980486+00:00,49.9756126,3989,True
iRacing,1670312593,daytona oval,Chevrolet Silverado,5,2022-12-06 02:47:09.662227+00:00,2022-12-06 02:47:59.663334+00:00,50.0356,3989,True
iRacing,1670230998,charlottedirt,Dirt Limited Late Model,1,2022-12-05 01:04:02.797749+00:00,2022-12-05 01:04:21.971075+00:00,0.0,619,True
Assetto Corsa (64 bit),1670250967,mugello:,mclaren_mp412c,4,2022-12-05 15:43:27.744087+00:00,2022-12-05 15:45:45.415638+00:00,137.745,5192,True
Assetto Corsa (64 bit),1670250967,mugello:,mclaren_mp412c,2,2022-12-05 15:41:09.885821+00:00,2022-12-05 15:43:27.641858+00:00,137.748,5196,True
Assetto Corsa (64 bit),1670250967,mugello:,mclaren_mp412c,1,2022-12-05 15:36:14.543940+00:00,2022-12-05 15:41:09.788558+00:00,145.737,5192,True
iRacing,1671647332,spa up,Dallara P217 LMP2,2,2022-12-21 18:35:03.352107+00:00,2022-12-21 18:36:21.374538+00:00,78.01724,6930,True
Assetto Corsa (64 bit),1671528251,villaolimpica:,ac_legends_cougar,3,2022-12-20 10:25:51.568392+00:00,2022-12-20 10:26:34.899012+00:00,43.374,1341,True
Assetto Corsa (64 bit),1671528251,villaolimpica:,ac_legends_cougar,1,2022-12-20 10:25:06.715782+00:00,2022-12-20 10:25:51.451358+00:00,44.73,1341,True
iRacing,1670240012,rudskogen,Dallara IR18,1,2022-12-05 03:35:59.334736+00:00,2022-12-05 03:36:27.652725+00:00,28.3053017,3150,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,6,2022-12-06 14:30:40.664021+00:00,2022-12-06 14:31:33.052480+00:00,52.476,2039,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,3,2022-12-06 14:28:54.146682+00:00,2022-12-06 14:29:47.288931+00:00,53.124,2035,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,4,2022-12-06 14:29:47.393991+00:00,2022-12-06 14:30:40.556637+00:00,53.142,2041,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,7,2022-12-06 14:31:33.168598+00:00,2022-12-06 14:32:26.849239+00:00,53.724,2038,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,3,2022-12-06 14:27:59.707598+00:00,2022-12-06 14:28:54.036170+00:00,54.336,2036,True
Assetto Corsa (64 bit),1670336518,mallory_park_2022:motorcycleshortcircuit,nissan_300zx_jgtc,2,2022-12-06 14:27:01.550356+00:00,2022-12-06 14:27:59.596296+00:00,58.071,2036,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,7,2022-12-08 20:12:56.616166+00:00,2022-12-08 20:14:35.259795+00:00,98.755,4240,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,6,2022-12-08 20:11:17.788547+00:00,2022-12-08 20:12:56.507584+00:00,98.865,4250,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,5,2022-12-08 20:09:38.405874+00:00,2022-12-08 20:11:17.346836+00:00,98.935,4240,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,4,2022-12-08 20:07:58.844380+00:00,2022-12-08 20:09:38.296218+00:00,99.54,4243,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,3,2022-12-08 20:06:18.159464+00:00,2022-12-08 20:07:58.732463+00:00,100.575,4252,True
Assetto Corsa Competizione,1670529687,Zandvoort:track config,Unknown,2,2022-12-08 20:04:37.340097+00:00,2022-12-08 20:06:18.035373+00:00,100.745,4248,True
Assetto Corsa Competizione,1670266346,Zandvoort:track config,Unknown,1,2022-12-05 19:52:29.549525+00:00,2022-12-05 19:56:11.423201+00:00,107.282,4249,True
Assetto Corsa Competizione,1670267220,Zandvoort:track config,Unknown,3,2022-12-05 20:07:21.961846+00:00,2022-12-05 20:09:09.495354+00:00,107.542,4242,True
Assetto Corsa Competizione,1670265310,Zandvoort:track config,Unknown,5,2022-12-05 19:42:37.046577+00:00,2022-12-05 19:44:25.486115+00:00,108.332,4252,True
Assetto Corsa Competizione,1670265310,Zandvoort:track config,Unknown,2,2022-12-05 19:37:08.105634+00:00,2022-12-05 19:38:56.649783+00:00,108.43,4251,True
iRacing,1670351687,fuji gp,Ferrari 488 GT3 Evo 2020,1,2022-12-06 19:43:27.085289+00:00,2022-12-06 19:44:01.159305+00:00,34.1019325,4480,True
iRacing,1670321989,limerock 2019 classic,Dallara F312 F3,19,2022-12-06 02:34:51.349465+00:00,2022-12-06 02:35:02.755593+00:00,11.4327593,2350,True
iRacing,1670323745,daytona rallycross short,Legends Ford  34 Coupe,1,2022-12-06 02:49:57.047651+00:00,2022-12-06 02:50:51.571536+00:00,54.54052,1149,True
Automobilista 2,1670279545,Nurburgring_2020:Nordschleife_2020_24hr,BMW M1 Procar,1,2022-12-05 23:32:26.372908+00:00,2022-12-05 23:33:07.281726+00:00,-3.0,25389,True
iRacing,1670610505,limerock 2019 gp,Toyota GR86,13,2022-12-09 18:41:57.051158+00:00,2022-12-09 18:42:10.437423+00:00,13.408823,2340,True
Assetto Corsa (64 bit),1670341780,rt_suzuka:suzukaeast,hd_nissangtrdday,3,2022-12-06 16:52:53.329863+00:00,2022-12-06 16:53:45.808120+00:00,52.503,2209,True
Assetto Corsa (64 bit),1670341780,rt_suzuka:suzukaeast,hd_nissangtrdday,2,2022-12-06 16:51:56.099799+00:00,2022-12-06 16:52:53.221381+00:00,57.177002,2206,True
Assetto Corsa (64 bit),1670341780,rt_suzuka:suzukaeast,hd_nissangtrdday,4,2022-12-06 16:53:45.925120+00:00,2022-12-06 16:54:44.761138+00:00,58.9349976,2206,True
Assetto Corsa (64 bit),1670341780,rt_suzuka:suzukaeast,hd_nissangtrdday,5,2022-12-06 16:54:44.872183+00:00,2022-12-06 16:55:45.764968+00:00,60.906,2207,True
RaceRoom,1670312847,Donington Park,Unknown,5,2022-12-06 09:03:37.090072+00:00,2022-12-06 09:05:05.829182+00:00,-1.0,3178,True
RaceRoom,1671631065,RaceRoom Raceway,Unknown,1,2022-12-21 14:58:36.130734+00:00,2022-12-21 14:58:36.231729+00:00,-1.0,3356,True
iRacing,1670224469,charlotte 2018 oval,Ford F150,6,2022-12-05 01:19:58.437629+00:00,2022-12-05 01:20:29.360312+00:00,30.9381676,2338,True
iRacing,1670224469,charlotte 2018 oval,Ford F150,19,2022-12-05 01:33:45.592408+00:00,2022-12-05 01:34:16.649287+00:00,31.0717659,2338,True
